1933864,Incubo sulla città contaminata,1980
1933983,Indefenso,1990
1934983,Infinita,1996
1935123,Informe general sobre unas cuestiones de interés para una proyección pública,1977
1935127,Informe sobre el FAGC,1979
1935370,Iniciativa privada,1986
1935784,Innisfree,1990
1936047,Inquietude,1998
1936061,Inquisición,1976
1936308,Inseminación artificial,1983
1937095,Insomnio,1998
1937096,Insomnio de una noche de verano,1999
1937188,Inspiration,1990
1937346,Instituto nacional de ciencias de la educación,1975
1937437,Insólito Lanzarote,1976
1937614,Intercambio de parejas frente al mar,1978
1937678,Interferencias,1996
1937681,Interferencias en la sociedad de consumo,1976
1937727,Interior roig,1983
1937742,Interior/Noche,1996
1938926,Intrepidíssima,1996
1939081,Intruso,1993
1939086,Intrusos III,1994
1939396,Invierno en España,1975
1939398,Invierno en Marbella,1983
1939648,Inés de Villalonga 1870,1979
1939713,Io sono mia,1978
1939754,"Iokanaan, zure gorputza",1992
1939776,"Ione, sube al cielo",1999
1939882,Iquitos i Machu Pichu. Entre la llegenda i la realitat,1978
1939887,Ir por lana,1976
1940108,Iris,1999
1940222,Irma y yo deseamos morir,1982
1940486,Irrintzi,1978
1940565,Irún y su alarde,1976
1940733,Isa,1996
1941146,Isla de lobos,1999
1941485,Isolina do Caurel,1997
1941512,Ispanskaya aktrisa dlya russkogo ministra,1991
1941767,Istoriya odnoy bilyardnoy komandi.,1988
1943230,Itara (La madre),1999
1943663,Ivorsi,1993
1944315,J.R. contraataca,1983
1944329,J.V.,1993
1945510,Jadoube,1992
1945728,Jaguar Lives!,1979
1946228,Jalea real,1980
1946663,"Jamón, jamón",1992
1946971,"Jane, mi pequeña salvaje",1982
1947401,Jaque a la dama,1979
1947402,Jaque al amor,1999
1947422,Jarama fórmula 1,1976
1947455,Jardines colgantes,1993
1947512,Jarrapellejos,1988
1947515,Jarretelles roses sur bas noirs,1981
1948031,Jazzoo,1999
1948438,Jean et elle,1983
1949538,Jeremy (Concierto para dos),1982
1950244,Jet Marbella Set,1991
1951101,Jill,1978
1952130,"Jo, papá",1975
1952374,Jodiendo de los 60 a los 90,1987
1954646,José Hernández,1978
1955135,Jovenes,1998
1955516,Juana la Loca... de vez en cuando,1983
1955896,Juego de amor prohibido,1975
1955901,Juego de llaves,1995
1955916,Juego de seducción,1997
1955918,Juego decisivo,1982
1955928,Juego sucio en Casablanca,1985
1955929,Juego sucio en Panamá,1975
1955956,Jueves Santo en Málaga,1975
1955968,Jugando a papás,1978
1955970,Jugando con la muerte,1982
1956291,Jukebox,1994
1956597,Julieta,1983
1957635,Just a Film (Una película),1981
1958657,"Justino, un asesino de la tercera edad",1994
1958742,Juventud drogada,1977
1958748,Juventud sin freno,1979
1959001,Jóvenes amiguitas buscan placer,1982
1959006,Jóvenes viciosas,1980
1963564,Kargus,1981
1963911,Karnabal,1985
1965123,"Katuwira, donde nacen y mueren los sueños",1996
1965137,"Katy, Kiki y Koko",1988
1965138,"Katy, la oruga",1984
1965729,Ke arteko egunak,1990
1969146,Kika,1993
1969232,Kikos,1993
1969576,Killer Barbys,1996
1969584,Killer berberechos,1996
1970048,"Kilma, reina de las amazonas",1977
1970102,Kilómetro cero: la partida,1989
1972975,Kleines Tropicana - Tropicanita,1997
1973518,Knock Out,1997
1975128,"Kompostela, kapital Bravú",1997
1976851,Krapatchouk,1993
1977948,Kuai can che,1984
1980309,Kárate contra mafia,1980
1981103,L'absence,1992
1981125,L'accident,1999
1981325,L'agressió quotidiana,1982
1981357,L'ajuntament de Barcelona,1979
1981498,L'amante tutta da scoprire,1981
1981603,L'amor és estrany,1988
1981875,L'anello matrimoniale,1979
1982036,L'appartement,1996
1982121,L'arbre de les cireres,1998
1982425,L'Assemblea de Catalunya,1983
1982672,L'avaro,1990
1983081,L'enfonsament del Titanic,1994
1983128,L'ensenyament de la música,1979
1983259,L'escampavies,1998
1983278,L'escoltador,1999
1983280,L'escot,1987
1983296,L'especulació del sol,1978
1983359,L'estatut,1978
1983360,L'Estatut de Catalunya,1982
1983393,L'eugassada,1982
1983414,L'exhibidor,1978
1983555,L'home de neó,1991
1983556,L'home ronyó,1983
1983697,L'homme qui a perdu son ombre,1991
1984082,L'inchiesta,1986
1984226,L'infortuni,1991
1984234,L'ingorgo - Una storia impossibile,1979
1984530,L'oasis des filles perdues,1981
1984535,L'obra de Gaudí - Parque Güell,1985
1984885,L'orgia,1978
1984922,L'orquestra Ciutat de Barcelona,1979
1985106,L'ultimo harem,1981
1985178,L'univers de Jacques Demy,1995
1985199,L'uomo che sfidò l'organizzazione,1975
1985488,L'éducation amoureuse de Valentin,1976
1985727,L'éventreur de Notre-Dame,1975
1985978,La acción torrencial de nuestros ríos,1975
1985985,La adúltera,1975
1985999,La alcantarilla de la calle 14,1982
1986020,La amante ingenua,1980
1986022,La amante perfecta,1976
1986041,La antorcha,1979
1986057,La ardilla roja,1993
1986082,La avería,1998
1986085,La avispita Ruinasa,1983
1986086,La azotea,1981
1986102,La bahía esmeralda,1989
1986260,La banyera,1989
1986284,La Barcelona turística,1979
1986315,La basura está en el ático,1979
1986339,La batalla de los Tres Reyes,1990
1986345,La batalla del porro,1981
1986346,La Batalla del Salado,1980
1986347,La batalla del siglo,1986
1986387,La beca,1989
1986406,La bella del Alhambra,1989
1986558,La bestia y la espada mágica,1983
1986567,La biblia en pasta,1984
1986601,La blanca paloma,1989
1986621,La boca del lobo,1988
1986633,La boda,1977
1986641,La boda del señor cura,1979
1986802,La boutique del llanto,1995
1986833,La brecha en el tiempo,1976
1986881,La buena estrella,1997
1986885,La buena vida,1996
1986951,La búsqueda de la felicidad,1999
1986956,La caballería andante,1980
1987034,La caja negra,1998
1987035,La caja registradora,1999
1987040,La calabaza mágica,1986
1987052,La caliente niña Julietta,1981
1987114,La camisa de la serpiente,1996
1987135,La campanada,1980
1987138,La Campiña,1993
1987151,La canción de los niños,1982
1987156,La canción de Valhia,1994
1987211,La capilla ardiente,1981
1987267,La Carmen,1976
1987291,La Carta,1999
1987298,La carta azul de Ana,1997
1987313,La casa,1976
1987334,La casa de Bernarda Alba,1987
1987352,La casa de las mujeres perdidas,1983
1987384,La casa del juez,1993
1987389,La casa del paraíso,1982
1987431,La casa grande,1975
1987456,La casada divertida,1981
1987526,La caza en España,1975
1987531,La caída de Sódoma,1975
1987549,La Celestina,1996
1987591,La cerámica y la casa,1976
1987684,La chari se casa,1978
1987771,La chica de la piscina,1987
1987773,La chica de las bragas transparentes,1981
1987775,La chica de los labios rojos,1986
1987789,La chica que cayó del cielo,1986
1987857,La cible,1997
1987896,La cigüeña bondadosa,1980
1987982,La cité des enfants perdus,1995
1988007,La ciudad de los prodigios,1999
1988013,La ciudad es nuestra,1975
1988016,La ciudad maldita,1978
1988027,La ciutat cremada,1976
1988028,La ciutat sense ponts,1992
1988113,La cocina en casa,1990
1988158,La colmena,1982
1988203,La comida,1997
1988233,La compania,1997
1988318,La conquista de Albania,1984
1988406,La conversió,1995
1988427,La coquito,1977
1988442,La Corea,1976
1988496,La corte de Faraón,1985
1988612,La criatura,1977
1988619,La cripta,1981
1988674,La cruz de Iberia,1990
1988675,La cruz de Juvecán,1986
1988678,La cruz del diablo,1975
1988679,La cruz del Sur,1992
1988796,La cámara oscura,1994
1988843,La dama del bosque,1989
1989015,La darrera nit del món,1979
1989023,La de Troya en el Palmar,1984
1989049,La delinqüència,1979
1989140,La desconocida,1983
1989142,La desnuda chica del relax,1981
1989225,La diosa salvaje,1975
1989227,La diputada,1988
1989261,La divina proporción,1997
1989269,La doble historia del Dr. Valmy,1978
1989306,La doncella virtuosa,1991
1989480,La dudosa virilidad de Cristóbal,1977
1989488,La duquesa roja,1997
1989555,La ecuación del vértigo,1991
1989564,La edad del silencio,1978
1989586,La encadenada,1975
1989591,La endemoniada,1975
1989627,La esclava blanca,1985
1989633,La escopeta nacional,1978
1989641,La esfera,1983
1989645,La espada negra,1976
1989646,La espada y la doncella,1998
1989654,La especialidad de la casa,1986
1989658,La espera,1983
1989677,La espuela,1976
1989684,La estación,1975
1989698,La estanquera de Vallecas,1987
1989778,La fabulosa historia de Diego Marín,1996
1989846,"La familia, bien, gracias",1979
1989963,La febre d'Or,1993
1990000,La femme de chambre du Titanic,1997
1990175,La festa dels traginers,1976
1990261,La fiesta,1986
1990270,La fiesta de los elefantes,1980
1990538,La fira de Santa Lluçia,1975
1990599,La flor de mi secreto,1995
1990808,La frontera,1991
1990831,La frígida y la viciosa,1981
1990834,La fuente amarilla,1999
1990837,La fuente de la edad,1991
1990866,La fuga de Segovia,1981
1991001,La gabbia,1985
1991101,La gente de la Universal,1991
1991106,La gentileza de los desconocidos,1997
1991141,La Gioconda está triste,1977
1991212,La gorra,1975
1991219,La gotera,1996
1991258,La gran comedia,1988
1991284,La gran odisea,1999
1991286,La gran quiniela,1984
1991495,La guerra de las patatas,1998
1991498,La guerra de los locos,1987
1991499,La guerra de los niños,1980
1991504,La guerra de papá,1977
1991616,La guérilléra,1982
1991670,La herida luminosa,1997
1991671,La hermana,1997
1991692,La hija de Fu Manchú '72,1990
1991758,La historia y la vida extraterrestre,1978
1991772,La hora bruja,1985
1991783,La hora de los valientes,1998
1991805,La hoz y el Martínez,1985
1991830,La huella árabe en España,1983
1991879,La industria,1993
1991892,"La ingenua, la lesbiana y el travesti",1983
1991893,La iniciación en el amor,1976
1991911,La insólita y gloriosa hazaña del cipote de Archidona,1979
1991940,La ira,1989
1991953,La isla de la tortuga,1998
1991955,La isla de las cabezas,1978
1991959,La isla de las vírgenes ardientes,1977
1991977,La isla del diablo,1994
1991978,La isla del infierno,1998
1992075,La joven casada,1975
1992078,La joven y la tentación,1986
1992080,La joya del sur: Colegiata de San Martín de Elines,1998
1992086,La jugada,1993
1992173,La larga noche de los bastones blancos,1979
1992222,La leggenda del Titanic,1999
1992248,La lengua asesina,1996
1992249,La lengua de las mariposas,1999
1992268,La lettre,1999
1992301,La ley de la frontera,1995
1992318,La ley del deseo,1987
1992333,La leyenda de Balthasar el Castrado,1996
1992335,La leyenda de la doncella,1994
1992345,La leyenda de un hombre malo,1994
1992366,La leyenda del tambor,1982
1992370,La leyenda del viento del Norte,1992
1992472,La llamada del sexo,1977
1992494,La lluvia que se vendió,1994
1992507,La loca historia de los tres mosqueteros,1983
1992545,La Lola nos lleva al huerto,1984
1992547,La Lola se va a los puertos,1993
1992569,La lozana andaluza,1976
1992594,La lucha Thai,1980
1992620,La luna negra,1989
1992680,La luz que me ilumina,1999
1992737,La línea del cielo,1984
1992781,La madre,1995
1992800,La madre muerta,1993
1992843,La magia de Los Parchís,1982
1992847,La maglana,1992
1992961,La maison Tellier,1981
1993001,La maldición de la bestia,1975
1993113,La mano negra,1980
1993131,La mansión de los Cthulhu,1992
1993132,La mansión de los muertos vivientes,1985
1993220,La mare s'ocupa de mí,1996
1993269,La marrana,1992
1993289,La masajista vocacional,1981
1993298,La maschera del demonio,1989
1993381,La medalla hoy,1978
1993412,La memoria del agua,1992
1993429,La menor,1976
1993441,La mentira,1975
1993500,La metamorfosis de Franz Kafka,1994
1993534,La miel,1979
1993587,La mirada del otro,1998
1993589,La mirada del ángel,1998
1993630,La mitad del cielo,1986
1993673,La moglie in bianco... l'amante al pepe,1982
1993697,La momia nacional,1981
1993720,La monja alférez,1987
1993744,La montaña,1992
1993919,La Moños,1997
1993923,La muchacha de las bragas de oro,1980
1993947,La muerte de Mikel,1984
1993965,La muerte del escorpión,1976
1994000,La muerte ronda a Mónica,1976
1994022,La mujer de la tierra caliente,1978
1994053,La mujer del juez,1984
1994056,La mujer del ministro,1981
1994068,La mujer en Goya,1977
1994070,La mujer es cosa de hombres,1976
1994071,La mujer es un buen negocio,1977
1994081,La mujer más fea del mundo,1999
1994165,La muñeca,1983
1994180,La màgia a Catalunya,1983
1994182,La máquina,1976
1994199,La máscara,1977
1994285,La música de les esferes,1996
1994333,La nave de los locos,1995
1994375,La neña los míos güeyos,1999
1994419,La niña de tus ojos,1998
1994420,La niña de tus sueños,1995
1994453,La noche de la ira,1986
1994456,La noche de las gaviotas,1975
1994461,La noche de los cien pájaros,1976
1994483,La noche de los sexos abiertos,1983
1994499,La noche del ejecutor,1992
1994532,La noche más hermosa,1984
1994533,La noche más larga,1991
1994537,La noche oscura,1989
1994618,La notícia d'ahir,1984
1994641,La nova cançó,1976
1994654,La novia de medianoche,1997
1994659,La novia moderna,1995
1994672,La nueva Costa del Sol,1976
1994680,La nueva Marilyn,1976
1994821,La ocasión,1978
1994846,La orden del estandarte verde,1996
1994850,La organización Mundial del Turismo en Madrid,1975
1994865,La oscura historia de la prima Montse,1977
1994870,La otra alcoba,1976
1994874,La otra cara de Payasín,1980
1994897,La otra noche un disk-jockey salvó mi vida,1984
1994974,La paloma azul,1980
1995002,La pantalla diabólica,1987
1995015,La parabólica,1996
1995105,La parálisis cerebral,1999
1995126,La pasión turca,1994
1995187,La patria del rata,1980
1995340,La perla,1995
1995382,La perversa caricia de Satán,1976
1995407,La petición,1976
1995661,La pistola de mi hermano,1997
1995744,La playa vacía,1977
1995747,La plaza,1976
1995755,La plaça del Diamant,1982
1995830,La por d'abocar-se,1990
1995860,La portentosa vida del pare Vicent,1978
1996050,La primera noche de mi vida,1998
1996130,La profezia,1978
1996145,La promesa,1976
1996194,La prueba,1988
1996209,La próxima estación,1982
1996230,La puerta,1995
1996245,"La puerta, ¡¡vaya broma!!",1990
1996264,La punyalada,1990
1996332,La querida,1976
1996357,La quinta del porro,1981
1996391,La ragazza dal pigiama giallo,1977
1996392,La ragazza dalla pelle di corallo,1976
1996441,La Rambla,1977
1996463,La Raulito en libertad,1975
1996467,La raya,1997
1996495,La rebelión de los pájaros,1982
1996497,La recerca de la felicitat,1993
1996522,La red MERCASA en la comercialización de alimentos,1975
1996535,La regenta,1975
1996576,La reina anónima,1992
1996592,La reina del mate,1985
1996687,La respuesta,1975
1996692,La retención,1978
1996928,La rosa de los vientos,1983
1996929,La rosa de piedra,1999
1996973,La rossa del bar,1986
1997068,La rusa,1987
1997088,La ruta del bakalao,1993
1997098,La ràbia,1978
1997099,La ràdio folla,1986
1997166,La Sabina,1979
1997180,La saga de los Vázquez,1982
1997218,La sal de la vida,1996
1997253,La sangre del enemigo,1996
1997403,La secuencia final,1999
1997420,La segunda guerra de los niños,1981
1997436,"La selva está loca, loca, loca...",1983
1997470,La senyora,1987
1997497,La Serra de Collserola,1983
1997512,La seta ibérica,1982
1997542,La señora del Oriente Express,1989
1997579,"La sidra, un rito",1976
1997585,La sierra blanca,1993
1997590,La siesta,1980
1997718,La soledad del director,1990
1997742,La sombra de Caín,1999
1997750,La sombra de los gigantes,1979
1997755,La sombra de un recuerdo,1978
1997759,La sombra del ciprés es alargada,1990
1997761,La sombra del judoka contra el doctor Wong,1985
1998074,La suerte cambia,1991
1998103,La supplente va in città,1979
1998147,La taberna fantástica,1991
1998258,La tentación anonima,1998
1998276,La teoría del dinero,1991
1998279,La teranyina,1990
1998281,La tercera edat,1978
1998283,La tercera luna,1984
1998284,La tercera mujer,1983
1998287,La tercera puerta,1976
1998314,La terraza de Miguel,1995
1998362,La teta y la luna,1994
1998467,La torna,1978
1998608,La trastienda,1975
1998630,La travesía imaginaria,1996
1998681,La tribu de los aurones,1988
1998712,La triple muerte del tercer personaje,1981
1998780,La tumba de los muertos vivientes,1983
1998840,La tía de Carlos,1982
1998863,La universitat Politècnica de Barcelona,1982
1998870,La vaca,1997
1998969,La vaquilla,1985
1998984,La vegetación,1993
1999009,La vendedora de ropa interior,1982
1999204,La verdad sobre el caso Savolta,1980
1999233,La veritat oculta,1987
1999252,La vespa e la regina,1999
1999316,La vida alegre,1987
1999362,La vida en juego,1993
1999377,La vida es rosa,1999
1999378,La vida es silbar,1998
1999393,La vida láctea,1992
1999395,La vida mata,1999
1999411,La vida privada,1996
1999419,La vida siempre es corta,1994
1999433,"La vida, el amor y la muerte",1980
1999660,La vieja memoria,1979
1999661,La vieja música,1985
1999673,La viga,1996
1999721,La violación,1977
1999763,La visita,1997
1999773,La visita del vicio,1978
1999872,La viuda andaluza,1976
1999877,La viuda del capitán Estrada,1991
1999879,La viuda negra,1991
1999999,La voz de 'El Mégano',1999
2000035,La vuelta de El Coyote,1998
2000145,La zorra y el escorpión,1984
2000146,La zorrita en bikini,1976
2000179,La última frontera,1992
2000183,La última imagen,1984
2000186,La última jugada,1975
2000202,La última parada (Lo peor de todo),1999
2000208,La última respuesta,1992
2000210,La última rosa,1984
2000215,La última siembra,1991
2000233,La-Re-Mi-La-Fa-Re-Mi-Do-Re-Fa-Do-Mi Fa-Re-Mi-Fa-Mi-La-Do-Mi-Fa-Mi-Re-Fa Mi-Fa-Mi-Re-La-Fa-Mi-Re-Do-Mi-Re-Mi Fa-Re-Mi-Fa-Mi-Do-Re-Mi-Re-Fa-Mi-La,1980
2000336,Laberint,1980
2000343,Laberinto de pasiones,1982
2000851,Ladrón de chatarra,1987
2000854,Ladrón de multas,1999
2001400,Lagunas,1996
2001860,Lalia,1999
2002156,Land and Freedom,1995
2002942,"Larga espera, cita corta",1997
2002984,Largo retorno,1975
2003169,Las adolescentes,1975
2003178,Las alegres chicas de 'El Molino',1977
2003179,Las alegres chicas de Colsada,1984
2003181,Las alegres vampiras de Vögel,1975
2003182,Las alimañas,1976
2003184,Las alumnas de madame Olga,1981
2003205,Las autonosuyas,1983
2003211,Las aventuras de Enrique y Ana,1981
2003221,Las aventuras de Los Parchís,1982
2003232,Las aventuras de Zipi y Zape,1982
2003238,Las aventuras y calenturas de los cuatro borricos,1988
2003254,Las bicicletas son para el verano,1984
2003255,Las bodas de Blanca,1975
2003268,Las cabras de Freud,1999
2003276,Las calientes orgías de una virgen,1983
2003281,Las camareras,1976
2003297,Las cartas de Alou,1990
2003314,Las chicas del bingo,1982
2003316,Las chicas del tanga,1987
2003321,Las chuponas,1986
2003345,Las cosas del querer,1989
2003346,Las cosas del querer II,1995
2003363,Las cuatro novias de Augusto Pérez,1977
2003365,Las Cuevas de Guadix,1978
2003378,Las delicias de los verdes años,1976
2003383,Las desarraigadas,1977
2003409,Las dos orillas,1987
2003415,Las edades de Lulú,1990
2003420,Las eróticas vacaciones de Stela,1978
2003440,Las fantasías de Cuny,1984
2003450,Las flechas de un ángel,1996
2003454,Las flores del vicio,1979
2003469,Las garras de Lorelei,1976
2003510,Las huellas borradas,1999
2003513,Las huellas del lince,1990
2003540,Las largas vacaciones del 36,1976
2003555,Las locuras de Jane,1977
2003556,Las locuras de Parchís,1982
2003597,Las marginadas,1977
2003637,Las mujeres de Jeremías,1981
2003699,Las orgías inconfesables de Emmanuelle,1982
2003704,Las palabras de Max,1978
2003717,Las partes de mi que te aman son seres vacios,1995
2003752,Las primeras experiencias,1975
2003758,Las protegidas,1975
2003770,Las que empiezan a los quince años,1978
2003776,Las ratas,1998
2003806,Las seis en punta,1987
2003816,Las siete cucas,1981
2003818,Las siete magníficas y audaces mujeres,1979
2003851,Las trampas del matrimonio,1982
2003873,Las tribulaciones de un Buda Bizco,1986
2003876,Las truchas,1978
2003877,Las tumbas,1991
2003878,Las vacaciones de Clara,1997
2003880,Las vacaciones de Toby,1987
2003924,Las verdes praderas,1979
2003927,Las viciosas y la menor,1983
2003958,Las últimas de Filipinas,1986
2003961,Las últimas postales de Stephen,1976
2004072,Lass uns spielen,1999
2005188,Latidos de pánico,1983
2005222,Latin Boys Go to Hell,1997
2005364,Latino Bar,1991
2005479,Laugarren Galeriatik (Cuarta galería),1995
2005805,"Laura, del cielo llega la noche",1987
2005898,Lautrec,1998
2005956,Laverna,1978
2006363,Lazos de sangre,1992
2006969,Le c... de Marilyne,1980
2007056,Le cantique des créature: Pablo Picasso pintor,1982
2007178,Le cercle des passions,1983
2007653,Le coeur à l'envers,1980
2008119,Le dernier amant romantique,1978
2008211,Le descente à l'enfer d'un poète,1990
2008466,Le due orfanelle,1976
2008482,Le due vite di Mattia Pascal,1985
2008929,Le fusil de bois,1994
2009455,Le jour et la nuit,1997
2009486,Le journal de Lady M,1993
2009552,Le lac des morts vivants,1981
2009639,Le llamaban J.R.,1982
2010442,Le notti segrete di Lucrezia Borgia,1982
2012099,Le serpent a mangé la grenouille,1998
2013052,Le voleur d'enfants,1991
2013937,Lección acelerada de cine,1980
2014390,Legado arquitectónico español,1975
2015092,Lejos de África,1996
2015378,Lenguas,1997
2015548,Leo es pardo,1976
2015714,Leonor,1975
2016078,Les apariències enganyen,1991
2016670,Les concessionàries,1979
2017357,Les filles de Copacabana,1981
2017551,Les gens d'en face,1993
2017563,Les gens qui s'aiment,1999
2018921,Les riuades de novembre,1983
2018952,Les routes du sud,1978
2019395,Les variacions Gould,1992
2021228,Letti selvaggi,1979
2021497,Leviatán,1984
2022140,Libertad provisional,1976
2022146,Libertarias,1996
2022281,Libre indirecto,1997
2022459,Licántropo: El asesino de la luna llena,1996
2024207,Ligeramente viudas,1975
2024956,Lilian (la virgen pervertida),1984
2025521,Linda,1981
2026217,Lisa,1998
2026283,Lisboa,1999
2026304,"Lisboa, Faca No Coração",1998
2027571,Little Tunes,1999
2028980,Llegan a América,1978
2028997,Llibertat d'expressió,1977
2029043,Lluvia de otoño,1989
2029060,Llámame Lola,1977
2029154,Lo más natural,1991
2029159,Lo negro (últimos acontecimientos),1985
2029526,Loca por el circo,1982
2029586,Locas vacaciones,1984
2029784,Loco veneno,1989
2030081,Lola,1986
2030139,Lola Zipper,1991
2030170,Lolita al desnudo,1991
2032004,Loraldia - El tiempo de las flores,1991
2032006,Lorca,1998
2032011,Lorca y La Barraca,1977
2032013,"Lorca, Santiago y seis poemas gallegos",1999
2032333,Los 4 músicos de Bremen,1989
2032349,Los accionistas del arte,1997
2032374,Los alegres bribones,1982
2032383,Los amantes del Círculo Polar,1998
2032395,Los amigos del muerto,1993
2032477,Los autonómicos,1982
2032488,Los años borrados,1999
2032489,Los años bárbaros,1998
2032515,Los baúles del retorno,1995
2032520,Los bingueros,1979
2032521,"Los blues de la calle Pop (Aventuras de Felipe Malboro, volumen 8)",1983
2032528,Los buenos días perdidos,1975
2032539,Los caballeros,1976
2032575,Los caraduros,1983
2032583,Los casados y la menor,1975
2032622,Los chulos,1981
2032629,Los claros motivos del deseo,1977
2032636,Los cojones de Pablo Pequeno,1981
2032690,Los cuentos de tío Paco,1999
2032699,Los cántabros,1980
2032703,Los dardos del amor,1998
2032750,Los diablos del mar,1982
2032810,Los días del cometa,1989
2032811,Los días del pasado,1978
2032821,Los Díaz felices,1998
2032829,Los embarazados,1982
2032841,Los energéticos,1979
2032885,Los fantasmas del taller (Porcelanas de hoy),1979
2032893,Los fieles sirvientes,1980
2032912,Los ganadores del mañana,1981
2032924,Los girasoles,1999
2032959,Los gusanos no llevan bufanda,1992
2032961,Los habitantes de Antequera,1976
2033009,Los hijos de Scaramouche,1975
2033010,Los hijos de...,1976
2033025,Los hijos del viento,1995
2033045,Los hombres siempre mienten,1995
2033093,Los invitados,1987
2033135,Los liantes,1981
2033140,Los lobos de Washington,1999
2033147,Los locos vecinos del 2º,1980
2033148,"Los locos, locos carrozas",1984
2033158,Los líos de Estefanía,1982
2033170,Los mandos no responden,1993
2033179,Los mares del sur,1992
2033235,Los motivos de Berta,1984
2033322,Los nuevos curanderos,1986
2033324,Los nuevos extraterrestres,1983
2033333,Los obsexos,1989
2033368,Los ojos vendados,1978
2033383,Los pajaritos,1982
2033394,Los paraísos perdidos,1985
2033399,Los pasajeros,1975
2033410,Los pecados de mamá,1980
2033411,Los pecados de una chica casi decente,1975
2033420,Los peores años de nuestra vida,1994
2033459,Los placeres ocultos,1977
2033475,Los pornoaficionados,1982
2033476,Los porretas,1996
2033484,Los presuntos,1986
2033486,Los primeros metros,1980
2033498,Los pueblos blancos de la serranía de Cádiz,1975
2033507,Los pájaros de Baden-Baden,1975
2033555,Los reporteros,1984
2033562,Los restos del naufragio,1978
2033576,Los ritos sexuales del diablo,1982
2033599,Los santos inocentes,1984
2033625,Los siete pecados capitales,1997
2033633,Los sin nombre,1999
2033654,Los sueños húmedos de Patrizia,1982
2033774,"Los vaqueiros de Alzada de Asturias, 1a parte",1985
2033792,Los viajes de Gulliver,1983
2033804,Los violadores,1981
2033805,Los violadores del amanecer,1978
2033818,Los zancos,1984
2033826,Los ángeles,1990
2033850,Los últimos golpes de 'El Torete',1980
2035239,Lourdes de segunda mano,1995
2038254,Lucecita,1976
2038268,Luces de bohemia,1985
2038277,Luces y sombras,1988
2038830,Lucrecia,1991
2039034,Luego dicen que el pescado es caro,1987
2039091,Lugo 2000,1976
2039153,Luis Soto,1997
2039187,Luismi,1995
2039437,Lulú,1996
2039438,Lulú de noche,1986
2039517,Luminis 2,1980
2039542,Lumière et compagnie,1995
2039591,Luna,1995
2039613,Luna de agosto,1986
2039616,Luna de lobos,1987
2039637,Luna llena,1991
2039995,Luquita,1988
2040282,Luto riguroso,1977
2040406,Luz de luces,1989
2040423,Luz negra,1992
2040822,Lágrimas negras,1994
2040824,Lágrimas negras,1998
2042153,"Macana de dote, che",1991
2042620,Macumba sexual,1983
2043427,Made in Pain,1997
2043898,Madre in Japan,1985
2043902,Madre nana,1991
2043917,Madregilda,1993
2043930,Madres solteras,1975
2043943,Madrid,1987
2043949,Madrid al desnudo,1979
2043968,"Madrid, Costa Fleming",1976
2044142,Mafalda,1993
2044388,Magia rosa,1980
2045598,Maika,1995
2045895,Maite,1994
2046210,Makarras Conexion,1977
2046499,"Makinavaja, el último choriso",1992
2047209,Mal agüero,1999
2047217,Mal de amores,1993
2047257,Mala conciencia,1993
2047319,Mala yerba,1991
2047428,Malapata,1979
2047475,Malaventura,1988
2047575,Maldita suerte,1993
2047577,Malditas sean las suegras,1994
2047591,Maldito patín,1998
2047682,Malena,1993
2047685,Malena es un nombre de tango,1996
2047989,Malocchio,1975
2048069,Malu,1999
2048169,Mama,1988
2048414,Mamasunción,1985
2048444,Mambrú,1996
2048445,Mambrú se fue a la guerra,1986
2048446,Mambí,1998
2048619,Mamá cumple 100 años,1979
2048620,Mamá es boba,1997
2048628,"Mamá, levántate y anda",1980
2049427,Manaos,1979
2049522,Manchas de sangre en un coche nuevo,1975
2049668,Manderley,1981
2050310,Manila,1991
2050370,Maniquíes,1997
2050638,"Manoa, la ciudad de oro",1999
2050686,Manolito Gafotas,1999
2050763,Manos de seda,1999
2051001,Manualidades,1991
2051022,Manuel y Clemente,1986
2051030,Manuela,1976
2051319,Mar adentro,1999
2051326,Mar brava,1983
2051341,Mar de luna,1995
2051444,Mararía,1998
2051462,Marathon,1992
2051515,Maravillas,1981
2051521,"Marbella, un golpe de cinco estrellas",1985
2051564,Marcada por los hombres,1977
2051619,Marcellino,1991
2052544,Mariano,1997
2052840,Marilyne,1976
2052913,Marinas,1978
2053099,Marionetas de plomo,1999
2053155,Marisma,1997
2053156,Marismas en La Mancha,1977
2053209,Marián,1977
2053429,Markheim,1997
2053625,Marquise,1997
2054010,Marta y alrededores,1999
2054025,Martes de carnaval,1991
2054035,"Martes y trece, ni te cases ni te embarques",1982
2054278,Martini's Boys,1998
2054380,Martín,1988
2054383,Martín (Hache),1997
2054914,"María, la santa",1977
2054998,Mascara de Diijon,1993
2055845,Matad al buitre,1981
2055855,Matador,1986
2055887,Matamorfa,1999
2055918,Matar al abuelito,1993
2055919,Matar al Nani,1988
2055933,Matar para vivir,1980
2056107,Mater amatísima,1980
2056123,Mater gloriosa,1996
2056145,Material urbà,1987
2056804,"Matías, juez de línea",1996
2056910,"Mauricio, mon amour",1976
2056916,Mauritius llave del Índico,1975
2057951,Mayordomo para todo,1976
2057978,Mayumea,1986
2058271,McGuffin,1998
2058510,Me encantan las confusiones en los aeropuertos,1999
2058534,Me gusta verlos mirarse,1998
2058543,Me hace falta un bigote,1986
2058620,Me olvidé de vivir,1980
